Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Tecnico De Alarma Dsc Honeywell,None,/tecnico-de-alarma-dsc-honeywell-en-guayaquil-ID-1287446,None,None,"Tener solidos conocimientos en la instalacion y configuracion de sistemas de alarmas e incendio en las marcas DSC y Honeywell Vista 128, este puesto de trabajo requiere que viaje fuera de Guayaquil. Sueldo competitivo,"
Operador De Monitoreo Cctv,None,/operador-de-monitoreo-cctv-en-guayaquil-ID-1287459,None,None,"Orientacion a resultados. Estar enfocado en la resolucion de problemas y el cumplimiento de objetivos del servicio.Orientacion al usuario. Es critico que todas las formas de comunicacion (correo electronico, conversacion telefonica, etc.) se realicen de manera cortes y profesional; debe servir como un sistema de comunicaciones de informacion de emergencia para un cliente de cualquier perfil.Habilidad de comunicacion oral y escrita.Habilidades de escucha activa.Capacidad de trabajo en ambientes constantes y cerrados, como oficinas.Compromiso con la organizacion y transparencia en sus acciones.Liderazgo y direccion de personal auxiliar o de apoyo.Toma de decisiones, capacidad para identificar problemas criticos de forma rapida y precisa, asi como tomar acciones correctivas.Conocimiento del entorno y elementos relacionados con su labor tales como la operacion basica de sistemas de seguridad.Capacidad para trabajar bajo presion por ejemplo ante situaciones de emergencia.No debe consumir sustancias alucinogenas o tener adicciones. Debe poder pasar pruebas con resultados negativos."
Desarrollador 2 Anos De Experiencia Como Ux/Ui,None,/desarrollador-2-anos-de-experiencia-como-ux-ui-en-guayaquil-ID-1287457,None,None,"Te estamos buscando para ser parte de nuestro equipo, un equipo que busca la excelencia y que trabaja con el mas alto nivel de responsabilidad, comprometido y alineado a nuestros Valores Organizacionales.*Experiencia: 2 anos como UX/UI Designer en el diseno de aplicaciones web, moviles y software.*Experiencia previa comprobable: Portafolio de proyectos que demuestre sus habilidades y experiencia en UX/UI.*Educacion:Tercer nivel en carreras relacionadas a UX/UICursos o certificaciones en UX/UI Design.*Diseno UX: • Desarrollar flujos de usuario, wireframes y prototipos de alta fidelidad para representar la funcionalidad y la interaccion del usuario.• Implementar principios de diseno centrado en el usuario para crear interfaces intuitivas y faciles de usar.• Realizar pruebas de usabilidad para evaluar la efectividad del diseno y recopilar comentarios de los usuarios.*Diseno UI: • Crear interfaces de usuario atractivas y consistentes con la marca y el estilo del producto.• Utilizar principios de diseno visual como jerarquia, equilibrio, contraste y color para mejorar la usabilidad y la estetica.• Mantenerse actualizado con las ultimas tendencias de diseno UI y mejores practicas*Habilidades tecnicas:Dominio de herramientas de diseno UX/UI como Figma, Miro y demas herramientas de disenoConocimiento basico de herramientas de desarrollo web como HTML, CSS y JavaScript.Familiaridad con metodologias agiles de desarrollo de software.*Intereses:Ultimas tendencias en UX/UI Design y tecnologia.Diseno grafico y tipografia.Desarrollo de software y programacion*Ofrecemos: Una cultura de trabajo colaborativo y apoyo constante. Oportunidades para el desarrollo profesional y personal. Proyectos innovadores y desafiantes con tecnologias emergentes. Salario competitivo y beneficios segun la experiencia."
Auxiliar De Instalacion De Geomembrana -Tabacundo,None,/auxiliar-de-instalacion-de-geomembrana-tabacundo-en-pichincha-ID-1287324,None,None,"MISION DEL PUESTORealizar operaciones auxiliares en el montaje y mantenimiento de proyectos ( geomembrana - plastico de invernadero), aplicando las tecnicas requeridas en cada caso, operando con la calidad indicada y en condiciones de seguridad.HABILIDADES* Uso de herramientas* Manejo de materiales.(exclusivamente se requiere personal masculino)"
Tecnico En Frio Comercial Residencial Mantenimientos Generales,None,/tecnico-en-frio-comercial-residencial-mantenimientos-generales-en-guayaquil-ID-1287357,None,None,"Estamos contratando joven (hombre o mujer) para realizar mantenimientos generales tanto a oficinas como a domicilios, la principal actividad que desempenara es reparar y dar mantenimiento a equipos de frio como: neveras, A/C, congeladores y otros equipos de frio que se utilizan en el sector comercial y residencial. Es necesario que haya recibido preparacion formal ya sea mediante cursos o en colegio tecnico para que inicie desde el primer como tecnico y no como ayudante (debe tener certificado).Ofrecemos un periodo de prueba los primeros meses hasta conseguir contrato con una importante empresa del sector, luego el contrato es por un ano.Estamos en el norte de la ciudad de Guayaquil a pocos dias de abrir una oficina que ofrecera Mantenimientos Generales con enfoque a equipos de frio. El sueldo es a convenir de acuerdo a sus destrezas y experiencia."
Tecnico Instalador Fibra Optica Ftth,None,/tecnico-instalador-fibra-optica-ftth-en-quito-ID-1287368,None,None,Se requiere la contratacion de personal tecnico:Requisitos:-Conocimiento despliegue de fibra optica-Conocimiento Armado de cajas NAP-Armado de manga 48 H-Sangrado de Buffer-Certificacion Otrd-Instalaciones FTTH-instalaciones de radio enlace-Manejo de fusionadora-LICENCIA TIPO A Y B
Analista De Seguridad,None,/analista-de-seguridad-en-cuenca-ID-1287413,None,None,"computadora contra modificacion accidental o no autorizado, destruccion, o de la divulgacion y para satisfacer las necesidades de procesamiento de datos de emergencia.informes Monitor actual de los virus informaticos para determinar cuando actualizar los sistemas de proteccion contra virus.Cifrar la transmision de datos y servidores de seguridad erecto para ocultar informacion confidencial, ya que se esta transmitiendo y para mantener fuera contaminada transferencias digitales."
Asistente Electronico,None,/asistente-electronico-en-quito-ID-1287415,None,None,"El asistente virtual (virtual assistant o VA) apoya a individuos y empresas de forma remota con tareas variadas como la gestion de calendarios, la creacion y administracion de bases de datos, la redaccion y edicion de documentos, la atencion al cliente, la gestion de redes sociales, o la gestion de proyectos."
Tecnico Especialista Sistemas De Refrigeracion Precision Y Confor,None,/tecnico-especialista-sistemas-de-refrigeracion-precision-y-confor-en-guayaquil-ID-1287100,None,None,"EmpresaSurge ingenieriaDescripcion de la EmpresaEmpresa dedicada a la implementacion de infraestructura para Centros de Procesamiento de DatosProvinciaGuayasLocalidadGuayaquilSalario600Tipo de ContratacionTiempo CompletoDescripcion de la PlazaSurge Ingenieria requiere contratar un Tecnico con conocimientos y experiencia en Sistemas de Climatizacion con el siguiente perfil:Bachiller Tecnico / Tecnologo -No Estudiante-Conocimientos electricos y sistemas de climatizacionExperiencia Minima de 2 anos comprobables en posiciones similaresDisponibilidad InmediataDisponibilidad para viajarDisponer de licencia de conducir vehiculo que este vigente y sin multas, con puntos.Aplicar solo personas que cumplan con el perfil: pviscarra arroba surge.com.ec"
Pasante Para Empresa De Tecnologia,None,/pasante-para-empresa-de-tecnologia-en-guayaquil-ID-1287121,None,None,"Empresa de Tecnologia busca para Guayaquil una PASANTE.Requisitos: Estudiante de los ultimos semestres de carreras administrativas (Ingenieria Comercial, Economia, Sistemas, Marketing o carrera afines).Proactivo, dinamico y buenas habilidades de comunicacion.Manejo de Excel intermedioDisponibilidad inmediata para trabajar en el norte de GuayaquilBeneficios acorde a la ley de pasantes"
Asesora De Seguridad Electronica Y Automatizacion,None,/asesora-de-seguridad-electronica-y-automatizacion-en-quito-ID-1287127,None,None,"Empresa de Tecnologia ubicada en el valle de Tumbaco de la ciudad de Quito con mas de 20 anos en el mercado; necesita incorporar a su grupo de trabajo a un VENDEDOR/A DE COMPUTACION Y TECNOLOGIA CORPORATIVO con el siguiente perfil:• Experiencia en ventas de computacion y tecnologia no necesario , nosotros le capacitamos.• Excelente facilidad de palabra y atencion al cliente.• Trabaje bajo presion• Disponibilidad de visitar a clientes dentro y fuera de la ciudad• Disponibilidad de trabajar los sabados medio tiempoPOR FAVOR NO APLICAR A ESTE ANUNCIO SI USTED NO POSEE CONOCIMIENTO DE TECNOLOGIA Y COMPUTACION Y NO TIENE EXPERIENCIA COMO VENDEDORLa empresa ofrece• Sueldo de acuerdo a su perfil mas comisiones y todos los beneficios de ley.• Disponibilidad Inmediata• Tiempo completo• Estabilidad laboral• Excelente ambiente laboral"
Soporte Informatico Freelance - Ciudad De Ambato,None,/soporte-informatico-freelance-ciudad-de-ambato-en-ambato-ID-1287129,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Monitorista,None,/monitorista-en-pichincha-ID-1287144,None,None,"Jobtrack esta en la busqueda de un(a) Monitorista nocturno para unirse a nuestro equipo de trabajo. Este(a) profesional sera responsable de monitorear nuestras plataformas de rastreo satelital, garantizando un servicio eficiente y oportuno a nuestros clientes, notificando de manera oportuna cualquier evento relevante.Funciones principales:* Solidos conocimientos en plataformas de monitoreo de GPS y seguimiento de flotas.* Manejo de herramientas de Office, incluyendo la elaboracion de informes y la gestion de correos electronicos.* Monitoreo de eventos emergentes para evaluar y clasificar el nivel de riesgo.* Generacion de tickets de servicio o revision tecnica, con analisis de soluciones segun el nivel de escalamiento.* Actualizacion continua de la herramienta de gestion de monitoreo.* Brindar soporte tecnico y atencion al cliente.Cualidades del candidato ideal:* Proactivo y orientado al trabajo en equipo.* Capacidad de adaptacion y aprendizaje continuo.* Excelentes habilidades de comunicacion y servicio al cliente.* Honestidad, amabilidad y responsabilidad.Competencias requeridas:* Capacidad de adaptacion.* Comunicacion efectiva.* Iniciativa propia.* Curiosidad y deseo de mejora continua.* Flexibilidad para adaptarse a cambios.* Competitividad y orientacion a resultados.* Agilidad en la toma de decisiones y resolucion de problemas.Ubicacion: El puesto esta disponible para trabajar en el sector de Sangolqui sector Capelo"
